"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",-3,3,3,3,3,-3,3,3,3,-3,3,-3,3,-3,3,3,-3,3,-3,-3,3,3,3,3,3,3,3,3,3,3,-3,3,3,3,3,3,3,3,3,3
"2",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"3",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"4",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"5",-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"6",-1,2,2,2,-1,2,2,2,2,-1,0,2,2,2,2,2,2,2,2,0,-1,2,2,0,2,2,2,2,3,2,0,2,2,2,2,2,2,3,2,2
"7",-1,1,-2,0,2,-1,-1,0,-1,1,2,-1,1,-1,2,0,2,1,1,1,1,-2,1,0,0,0,1,1,0,1,0,-1,1,0,-1,2,0,-1,-1,1
"8",-1,1,0,3,1,1,1,2,3,-3,0,-2,0,0,0,0,0,-1,-2,0,-2,0,2,0,1,0,1,-1,1,1,2,1,0,1,0,0,1,3,1,3
"9",3,0,1,0,2,0,3,3,3,3,-3,-3,-1,-3,-3,-3,-3,1,-3,-3,-3,-3,3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3
"10",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"11",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"12",1,3,3,3,3,1,2,3,3,-2,1,3,-2,-3,1,1,-3,-3,-2,-2,-2,1,3,1,3,1,1,2,3,1,3,3,3,3,2,3,3,3,3,3
"13",-3,-1,-2,2,2,0,0,1,3,-3,-3,0,-2,-3,-3,0,-2,-3,-3,-3,-3,1,0,1,-3,1,-3,-2,1,0,-2,-3,0,1,0,-2,1,3,3,1
"14",-3,1,-3,-2,2,0,-3,3,3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-2,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,1
"15",3,3,3,3,3,3,3,3,3,-2,2,1,1,1,-1,1,-2,-1,-2,-2,-2,3,3,3,2,1,3,1,1,3,3,2,1,1,1,2,3,3,3,3
"16",2,0,2,3,3,1,0,3,3,-3,1,-2,2,-1,-1,0,0,-1,-1,-1,-1,2,3,3,3,1,3,0,2,3,1,1,3,0,2,1,2,3,1,3
"17",-1,1,-3,3,-3,-2,-2,3,3,-3,-3,-2,-3,-3,-2,-3,-2,-3,-3,-3,-3,-2,3,-1,-3,-2,1,-3,-2,3,3,-2,-2,-2,3,3,3,3,3,3
"18",0,1,0,2,-2,2,2,-1,1,3,-1,-3,-3,-3,-1,-3,-3,-2,-3,-3,-3,0,-3,-3,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"19",0,-3,-3,2,-3,-3,1,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,-3,-3,0,-3,-3,-3,-3,-3,0,-3,-3,-3,-2,-1,-2,1
"20",-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"21",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"22",2,2,2,3,2,1,3,2,3,0,2,1,1,1,0,1,1,0,0,0,1,0,2,2,2,3,3,2,2,1,1,2,2,3,2,1,2,3,2,3
"23",-3,3,3,3,3,3,3,3,3,-3,-3,3,2,2,-3,3,-3,3,-3,3,-3,-3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"24",2,3,2,2,2,2,3,2,2,2,3,1,2,2,2,2,1,1,2,2,2,3,2,3,2,3,3,2,2,1,1,2,2,2,2,2,2,3,2,2
"25",-3,0,3,3,0,3,3,3,3,-3,-3,2,0,-3,1,2,2,0,-3,-3,-3,0,3,0,0,2,-3,3,3,3,3,1,3,3,2,3,3,3,3,3
"26",-3,0,0,3,0,3,0,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3
"27",-1,1,2,3,2,1,2,3,3,-1,-1,1,-1,1,1,-1,-1,1,-2,-1,-1,2,3,3,-1,1,1,1,3,2,3,1,2,1,3,2,2,3,3,3
"28",-3,1,-1,3,0,-1,-2,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-2,0,1,3,0,-1,3,3,3,2,2,1,2,2,3,3,3
"29",-3,-3,-3,-3,0,-2,-3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-3,-2,-3,-2,-2,-3,-3,-3,-3
"30",-3,1,2,3,3,2,1,3,3,-3,-3,-3,-3,-3,-3,0,-3,-2,-3,-3,-3,2,3,2,-3,-3,3,0,-3,3,3,0,2,0,2,2,3,3,3,3
"31",1,-1,-3,2,-1,3,0,3,3,3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-1,-3,-2,0,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3
"32",-3,3,-3,3,-1,-3,0,1,3,-3,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,0,2,0,2,-2,0,3,-3,3,2,2,3,3,-1,2,3,3,3
"33",1,2,1,3,3,2,2,3,3,0,1,2,1,1,1,2,3,2,3,2,1,2,3,3,3,3,2,3,2,2,3,3,3,3,1,3,3,3,3,3
"34",2,2,1,3,2,1,2,1,3,-2,2,-1,1,0,-1,-1,-1,-1,-2,-1,-2,3,3,1,1,0,2,0,0,3,1,1,1,1,-1,1,1,3,1,3
"35",2,0,2,3,2,2,1,2,2,-2,-2,1,-3,-1,0,-2,-3,-2,-3,-3,-3,2,2,1,2,1,2,-1,3,3,2,2,2,2,3,3,2,3,3,2
"36",1,1,2,3,2,1,3,3,3,-3,0,-3,1,-3,-1,-3,-3,-3,-3,-3,-3,2,3,0,0,1,3,0,1,2,-3,-3,1,0,0,0,1,3,3,0
"37",2,2,2,3,2,1,1,2,3,-2,0,2,2,3,1,0,2,-2,-1,3,-1,2,3,2,0,2,3,3,2,1,2,2,2,3,3,3,3,3,2,3
"38",1,3,2,3,3,3,2,3,3,3,3,3,2,0,1,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"39",2,0,-3,3,2,-3,1,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,-3,-3,-3,-3,2,3,-3,2,1,1,2,3,3,2,3
"40",2,3,3,3,-1,3,3,3,3,-1,3,3,2,2,2,0,3,2,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"41",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"42",-3,-1,0,-3,-2,-3,-3,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,3,-3,-3,-3,-1,-3,-3,-2,-3,-3,-3,-3,-1,-3,1,3,1,3
"43",-1,1,-1,0,1,0,-1,1,2,-1,-1,0,-1,0,-1,-2,0,1,0,0,0,-1,2,-2,1,1,-1,1,1,1,2,0,0,1,0,1,1,2,2,2
"44",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"45",2,-1,-1,0,0,-2,-1,0,-1,1,0,0,2,-1,0,0,-2,-1,-1,0,1,0,1,-1,-1,1,0,1,0,1,-2,-1,-2,0,2,-1,0,0,0,0
"46",-1,3,1,-2,1,2,2,2,3,-2,0,0,2,-2,1,1,-1,-2,-2,-3,-2,3,-1,1,-1,2,0,0,2,0,2,0,3,2,0,0,1,2,3,2
"47",1,1,1,3,1,0,1,3,3,-3,0,-1,1,0,0,-1,2,0,-1,-2,-2,0,0,1,1,1,3,-1,-1,2,0,-2,2,-1,0,-1,1,3,2,2
"48",0,3,3,3,3,2,3,3,3,-3,0,3,2,-1,-1,-2,-3,-3,0,-1,-3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
"49",3,-3,2,3,0,3,2,3,3,-3,-3,3,3,2,-2,-2,-3,0,-3,-3,-3,2,2,-2,3,-2,3,-3,-3,3,2,3,3,-3,0,2,3,3,3,3
"50",3,2,2,3,0,3,2,2,2,2,1,1,2,2,0,2,0,3,2,-1,3,1,3,1,3,0,1,1,3,2,1,2,1,1,1,2,1,2,3,3
"51",2,-3,1,1,1,-3,-3,3,2,-3,1,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,2,2,1,-3,-3,-2,-3,-3,-3,-3,-3,2,-3,-3,-3,2,3,2,2
"52",2,2,2,3,1,3,2,3,3,3,1,0,3,2,0,-1,1,2,1,-1,0,1,2,1,2,1,1,-1,1,1,-3,1,-1,1,1,-1,1,2,0,1
"53",-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"54",3,-2,3,3,2,0,0,3,3,-3,2,-3,-2,-1,-3,-3,-3,-3,-3,-3,-3,3,1,2,-2,-2,1,-3,-1,-2,-2,-2,2,-2,1,-2,3,3,1,0
"55",1,3,3,3,-1,1,3,3,3,-3,0,0,0,-2,-2,-3,-3,-2,-3,-3,-3,-2,3,0,2,0,3,3,3,0,3,3,1,0,0,3,3,3,3,3
"56",-3,-1,0,0,-3,-3,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"57",1,1,1,3,3,-1,3,2,3,0,2,-3,-3,0,0,1,1,-2,-3,-3,-3,0,3,3,-3,1,1,1,1,-1,-2,-1,2,-1,1,2,3,3,2,3
"58",1,0,-1,2,-1,0,1,2,1,-2,-2,-2,0,-1,-1,-2,-2,-2,-2,-2,-2,1,-1,2,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,0,2,1,1,0
"59",-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,3,-3,-3,-3,-3,-3,3,2,-1,3,3,3,3
"60",-1,1,1,3,-1,1,0,1,1,-2,-1,-1,-1,-2,-1,1,1,0,-1,0,-2,1,0,1,0,0,1,1,2,3,1,1,0,0,0,3,1,3,2,2
"61",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"62",2,3,3,3,3,3,3,3,3,0,0,3,2,3,3,2,0,3,2,2,-2,2,1,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3
"63",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"64",3,-3,-3,3,-3,-3,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,2,-3,3,-3,-3,3,-3,-3,3,-3,3,2,3,3,3,3
"65",-2,1,1,3,1,1,0,3,3,-3,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1,0,3,-1,1,-1,1,1,1,-1,1,1,3,3,1,3
"66",-1,1,2,3,2,3,2,3,2,-2,1,3,-2,-1,-1,0,-3,-1,1,-2,-1,1,3,0,1,2,3,1,2,1,2,1,2,3,2,2,2,3,3,3
"67",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"68",-3,-3,1,0,-3,0,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,2,-1,-3,-3,-3,-3,-1,-3,-3,-3,-3,0,-3,0,2,-1,-1
"69",2,3,2,3,3,3,2,3,3,2,2,3,2,1,2,2,0,-2,0,-2,0,2,3,3,2,3,2,2,3,1,2,2,-2,2,2,3,3,3,3,3
"70",-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-2,-3,-3,-3,-1,-3,-3,-3,-3,-3,-1
"71",2,3,2,3,3,3,1,3,3,-3,-1,3,-3,1,1,-1,-1,-3,1,1,-3,1,3,-2,3,2,3,0,3,1,3,1,3,2,3,3,2,3,3,3
"72",3,3,3,3,3,3,3,3,3,-3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"73",-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"74",0,2,2,2,-2,0,0,2,3,0,2,0,1,-1,1,0,1,0,1,0,0,2,2,2,3,2,3,1,3,2,3,2,3,2,0,2,3,3,3,3
"75",-3,-3,-3,-2,-3,-3,-3,0,0,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,0,-3,-3,-3,-1,-3,-2,-3,-3,-3,-3,1,-3,0
"76",3,-1,-1,2,2,0,3,3,3,-2,-1,-3,-1,-2,-1,-3,-3,-3,-3,-3,-3,2,3,-2,3,-2,3,-2,-3,1,-2,-3,-1,-3,-1,-1,0,3,0,3
"77",0,2,3,3,-2,2,3,1,3,-3,2,-3,0,-2,-2,1,2,-1,-3,-3,-3,0,3,3,0,-1,3,1,3,0,-2,3,3,2,-1,2,3,3,3,3
"78",1,3,-1,3,0,1,2,2,2,-1,-2,-2,-2,-3,-2,-3,0,-3,-3,-3,-3,2,2,0,3,2,3,1,1,2,2,2,2,2,2,2,1,3,2,3
"79",0,-1,0,1,-1,-1,-1,1,0,0,0,0,-1,-1,1,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,0,0,0,-1,0,0,1,0,-1
"80",3,1,3,3,0,0,2,1,3,-3,1,3,1,1,-1,3,0,-1,1,1,-1,1,3,1,1,1,1,1,3,3,1,3,3,3,3,3,3,3,3,3
"81",-3,-3,-3,0,-3,0,0,-3,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"82",-3,-3,-3,-3,-3,-3,-3,-1,-1,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,1,-3,-3,0,-3,-3,-1,-3,-3,-3,-3,-3,-3,-1,-2,1
"83",-3,-3,-2,-1,-3,0,-3,-1,2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-1,-2,0,-3,-2,-3,-3,-3,-3,-3,-2,1,-3,-2,0,0,3,0,3
"84",0,0,2,-1,1,-1,2,3,2,-2,-2,-2,-2,-1,-3,-3,-3,-3,-3,-3,-2,0,2,-2,-2,-2,-2,-3,-3,-1,-3,-3,0,-3,-2,-2,-2,2,-2,-1
"85",-2,2,-1,3,-2,-2,1,2,3,-3,-2,-2,0,-3,-2,-1,0,-3,1,0,0,0,2,-2,1,3,3,3,2,1,2,3,3,3,-2,3,1,1,2,2
"86",2,1,3,3,3,2,1,3,3,-2,2,-1,2,1,1,-1,-2,-1,-2,-2,-1,2,1,2,3,1,3,0,1,2,3,3,3,3,3,3,3,3,3,3
"87",1,3,3,3,1,3,3,3,3,-2,0,3,2,1,1,3,0,1,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"88",2,2,0,3,-2,2,0,3,1,-3,-3,1,-3,-3,0,0,-3,-3,-3,-3,-3,-3,3,0,2,2,-2,1,3,-1,-3,1,3,2,-3,1,3,3,3,3
"89",-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"90",-3,-3,-3,-3,-3,-3,-3,-1,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-1
"91",-3,1,-3,1,3,3,1,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"92",1,3,2,3,2,1,1,3,3,-2,-3,0,-2,-1,-1,1,-1,0,0,1,-3,2,3,2,-1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
"93",3,3,0,3,2,1,3,2,3,0,1,2,-3,1,-2,-3,-2,-3,-3,-3,-3,2,3,-2,-1,2,1,0,1,3,0,0,1,1,1,1,3,3,3,3
"94",0,-1,2,3,2,0,1,2,2,-1,-1,-1,-2,-2,-1,1,-2,0,-2,-1,-3,1,1,2,0,0,-2,2,2,1,-1,1,3,-1,2,2,3,2,0,2
"95",-3,-1,3,3,3,-1,-2,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,2,-3,-2,3,-3,1,-1,-2,0,3,-3,3,-1,3,3,3,3
"96",2,1,3,3,1,3,3,3,3,-3,1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,2,3,1,1,2,-3,2,2,3,2,2,3,1,2,2,3,3,3,3
"97",-3,0,-3,1,-3,-3,0,1,1,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-3,-3,-3,-2,-3
"98",-2,2,2,3,3,2,3,2,2,2,1,1,1,2,2,2,2,2,0,2,2,1,2,1,2,2,3,2,2,3,2,3,3,2,2,2,3,2,2,3
"99",3,0,2,3,3,0,3,-1,3,-3,1,-1,-2,1,-3,0,-3,-3,-1,-3,-3,3,3,3,0,3,3,-1,1,3,-3,-1,-1,-1,0,3,3,3,3,3
"100",-3,-2,3,3,3,-1,3,3,3,-3,-2,-3,-2,-2,-3,0,-3,-2,-3,-3,-3,-2,2,3,-2,1,-1,-2,3,1,-3,0,3,1,3,1,2,1,2,3
"101",-2,-3,-3,-3,-3,-1,-2,-3,-3,3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"102",2,-3,2,3,-3,-3,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,1,2,-3,1,-3,-3,-3,-3,-3,2,-3,2,-3,2,3,2,2
"103",0,3,-3,3,3,3,0,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"104",0,0,-2,-2,-1,1,-1,3,1,-2,-3,-2,-1,-1,-2,-2,-2,-2,-2,-2,-3,0,2,2,-2,-1,-2,-1,1,0,0,0,1,-1,0,1,1,2,-2,2
"105",-3,-3,-3,-3,-3,-3,-3,-1,0,-3,-3,-1,-3,-3,-1,-3,-3,0,-3,-3,0,-2,-1,-3,0,-3,-3,0,-3,-2,-1,-3,-3,-3,-3,-3,-2,-1,-3,0
"106",-3,0,-1,2,-3,-2,-1,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-2,-1,3,0,3,-3,3,3,-1,3,3,3,3,3,3,3
"107",-1,1,1,1,1,1,1,2,2,0,1,1,-1,0,1,0,-1,1,0,-1,0,1,2,-1,2,1,0,0,1,1,1,1,0,1,-1,0,1,1,2,2
"108",2,0,0,3,3,2,3,3,3,-1,-3,1,-1,-1,-2,0,-2,-3,-3,-3,-2,0,3,-1,0,0,0,1,3,3,3,1,3,3,3,3,3,3,3,3
"109",3,3,3,3,3,3,3,3,3,3,-3,-3,2,3,-3,-3,-3,3,-3,-3,3,-3,3,-3,3,-2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"110",-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"111",2,3,3,3,2,3,1,1,2,0,1,3,2,2,2,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"112",1,3,3,3,0,2,2,3,3,-1,2,0,1,-1,1,1,0,1,1,1,2,1,3,1,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3
"113",0,3,1,3,1,2,0,3,3,-2,1,2,0,0,-1,-2,-2,0,-1,0,1,3,3,1,1,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3
"114",1,2,2,3,-2,1,2,3,3,-3,1,1,0,1,-1,0,-2,0,-1,0,-3,1,3,2,2,2,3,0,1,2,1,2,2,2,2,2,2,3,3,3
"115",-1,3,3,3,2,2,2,3,3,1,1,0,-1,-2,1,-1,-2,-1,-1,-1,1,-1,3,0,3,1,2,2,-1,1,2,3,2,2,1,2,2,3,-2,-2
"116",-3,-3,-2,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3
"117",0,1,2,0,0,3,1,1,3,3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"118",-1,2,2,3,3,0,2,3,3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,1,2,0,-2,-1,-2,-3,2,3,3,-3,-1,-3,3,2,3,3,3,3
"119",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"120",-3,-3,-3,-1,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-1,-2,-3,0,-3,-3
"121",-3,2,1,3,3,3,2,3,3,3,-2,-3,2,0,-3,-3,-3,-3,-3,-3,-3,2,3,0,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"122",-3,3,-1,3,-2,0,3,1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,1,1,-3,1,-3,0,-3,-1,-2,-1,-2,2,3,2,3
"123",-1,1,1,2,0,1,1,-1,0,1,1,2,0,0,1,0,0,0,-1,1,0,0,1,-1,0,1,0,0,2,0,1,0,1,0,1,1,2,1,2,2
"124",-3,0,-2,3,-1,0,0,2,2,-3,-3,0,-2,-3,-2,-2,-3,-3,-3,-3,-3,-1,-1,-2,0,-1,-3,-2,2,-1,0,0,0,0,1,0,0,3,2,2
"125",-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2
"126",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"127",-2,3,1,3,-2,3,3,3,3,-3,-3,1,-2,-3,-3,-3,-3,-1,-3,-3,-3,-3,3,0,1,3,2,0,2,-2,3,2,2,2,3,2,3,3,3,3
"128",2,3,2,3,3,2,2,3,3,-1,2,2,0,-2,-1,2,-2,-1,-2,0,-1,2,2,2,2,2,2,1,0,2,2,2,2,2,0,2,2,3,3,3
"129",-3,3,3,3,1,2,1,3,3,-3,3,-1,-1,-2,-2,-2,-3,-2,-3,-2,-3,-1,3,-1,3,-1,3,-1,3,-2,-2,-1,-3,-2,-1,2,3,3,3,3
"130",0,-3,-1,-2,-2,-1,-1,0,-1,-2,-2,-3,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-2,-3,-2,-3,-3,-1,-3,-3,-2,-3,-3,-3,-3,-1,-3,-1
"131",1,2,1,3,3,2,3,3,3,-2,1,-1,1,0,1,-3,-3,-2,-1,-3,0,1,3,1,3,1,3,0,3,0,3,1,1,0,3,3,3,3,3,3
"132",2,2,3,3,2,3,2,3,2,3,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3,3,3,2,3,3,2,3,3,2,2,2,2,2,2,3
"133",0,1,0,3,3,1,1,3,3,-3,0,0,0,-2,-2,-1,-2,-1,-3,-2,-1,1,3,0,0,0,2,0,0,-1,1,-1,0,0,0,1,3,3,2,3
"134",0,1,-2,1,2,0,1,2,2,-3,-2,-3,-2,-3,-2,-2,-2,-3,-3,-3,-3,-1,1,1,0,1,3,2,-3,1,1,2,2,1,2,1,2,3,3,3
"135",0,3,2,3,2,3,3,3,3,-1,2,3,1,-1,1,2,0,-1,3,0,0,2,3,2,3,3,3,2,3,2,2,3,2,3,2,2,3,3,3,3
"136",-2,3,-2,1,-2,-1,2,0,3,-3,-3,1,-3,-3,-1,-3,-3,-3,-2,-3,-3,-3,2,2,3,3,-1,-2,1,3,2,-1,0,2,2,3,3,3,3,3
